,Country,Year,Emissions,Label
483,"Macedonia, FYR",1753,,CO2 Emissions (Metric Tons)
484,Madagascar,1753,,CO2 Emissions (Metric Tons)
485,Malawi,1753,,CO2 Emissions (Metric Tons)
486,Malaysia,1753,,CO2 Emissions (Metric Tons)
487,Maldives,1753,,CO2 Emissions (Metric Tons)
488,Mali,1753,,CO2 Emissions (Metric Tons)
489,Malta,1753,,CO2 Emissions (Metric Tons)
490,Marshall Islands,1753,,CO2 Emissions (Metric Tons)
491,Mauritania,1753,,CO2 Emissions (Metric Tons)
492,Mauritius,1753,,CO2 Emissions (Metric Tons)
493,Mexico,1753,,CO2 Emissions (Metric Tons)
494,"Micronesia, Fed. Sts.",1753,,CO2 Emissions (Metric Tons)
495,Moldova,1753,,CO2 Emissions (Metric Tons)
496,Mongolia,1753,,CO2 Emissions (Metric Tons)
497,Montenegro,1753,,CO2 Emissions (Metric Tons)
498,Morocco,1753,,CO2 Emissions (Metric Tons)
499,Mozambique,1753,,CO2 Emissions (Metric Tons)
500,Myanmar,1753,,CO2 Emissions (Metric Tons)
501,Namibia,1753,,CO2 Emissions (Metric Tons)
502,Nauru,1753,,CO2 Emissions (Metric Tons)
503,Nepal,1753,,CO2 Emissions (Metric Tons)
504,Netherlands,1753,,CO2 Emissions (Metric Tons)
505,New Zealand,1753,,CO2 Emissions (Metric Tons)
506,Nicaragua,1753,,CO2 Emissions (Metric Tons)
507,Niger,1753,,CO2 Emissions (Metric Tons)
508,Nigeria,1753,,CO2 Emissions (Metric Tons)
509,North Korea,1753,,CO2 Emissions (Metric Tons)
510,Norway,1753,,CO2 Emissions (Metric Tons)
511,Oman,1753,,CO2 Emissions (Metric Tons)
512,Pakistan,1753,,CO2 Emissions (Metric Tons)
513,Palau,1753,,CO2 Emissions (Metric Tons)
514,Palestine,1753,,CO2 Emissions (Metric Tons)
515,Panama,1753,,CO2 Emissions (Metric Tons)
516,Papua New Guinea,1753,,CO2 Emissions (Metric Tons)
517,Paraguay,1753,,CO2 Emissions (Metric Tons)
518,Peru,1753,,CO2 Emissions (Metric Tons)
519,Philippines,1753,,CO2 Emissions (Metric Tons)
520,Poland,1753,,CO2 Emissions (Metric Tons)
521,Portugal,1753,,CO2 Emissions (Metric Tons)
522,Qatar,1753,,CO2 Emissions (Metric Tons)
523,Romania,1753,,CO2 Emissions (Metric Tons)
524,Russia,1753,,CO2 Emissions (Metric Tons)
525,Rwanda,1753,,CO2 Emissions (Metric Tons)
526,Samoa,1753,,CO2 Emissions (Metric Tons)
527,Sao Tome and Principe,1753,,CO2 Emissions (Metric Tons)
528,Saudi Arabia,1753,,CO2 Emissions (Metric Tons)
529,Senegal,1753,,CO2 Emissions (Metric Tons)
530,Serbia,1753,,CO2 Emissions (Metric Tons)
531,Seychelles,1753,,CO2 Emissions (Metric Tons)
532,Sierra Leone,1753,,CO2 Emissions (Metric Tons)
533,Singapore,1753,,CO2 Emissions (Metric Tons)
534,Slovak Republic,1753,,CO2 Emissions (Metric Tons)
535,Slovenia,1753,,CO2 Emissions (Metric Tons)
536,Solomon Islands,1753,,CO2 Emissions (Metric Tons)
537,Somalia,1753,,CO2 Emissions (Metric Tons)
538,South Africa,1753,,CO2 Emissions (Metric Tons)
539,South Korea,1753,,CO2 Emissions (Metric Tons)
540,South Sudan,1753,,CO2 Emissions (Metric Tons)
541,Spain,1753,,CO2 Emissions (Metric Tons)
542,Sri Lanka,1753,,CO2 Emissions (Metric Tons)
543,St. Kitts and Nevis,1753,,CO2 Emissions (Metric Tons)
544,St. Lucia,1753,,CO2 Emissions (Metric Tons)
545,St. Vincent and the Grenadines,1753,,CO2 Emissions (Metric Tons)
546,Sudan,1753,,CO2 Emissions (Metric Tons)
547,Suriname,1753,,CO2 Emissions (Metric Tons)
548,Swaziland,1753,,CO2 Emissions (Metric Tons)
549,Sweden,1753,,CO2 Emissions (Metric Tons)
550,Switzerland,1753,,CO2 Emissions (Metric Tons)
551,Syria,1753,,CO2 Emissions (Metric Tons)
552,Tajikistan,1753,,CO2 Emissions (Metric Tons)
553,Tanzania,1753,,CO2 Emissions (Metric Tons)
554,Thailand,1753,,CO2 Emissions (Metric Tons)
555,Timor-Leste,1753,,CO2 Emissions (Metric Tons)
556,Togo,1753,,CO2 Emissions (Metric Tons)
557,Tonga,1753,,CO2 Emissions (Metric Tons)
558,Trinidad and Tobago,1753,,CO2 Emissions (Metric Tons)
559,Tunisia,1753,,CO2 Emissions (Metric Tons)
560,Turkey,1753,,CO2 Emissions (Metric Tons)
561,Turkmenistan,1753,,CO2 Emissions (Metric Tons)
562,Tuvalu,1753,,CO2 Emissions (Metric Tons)
563,Uganda,1753,,CO2 Emissions (Metric Tons)
564,Ukraine,1753,,CO2 Emissions (Metric Tons)
565,United Arab Emirates,1753,,CO2 Emissions (Metric Tons)
566,United Kingdom,1753,9360.0,CO2 Emissions (Metric Tons)
567,United States,1753,,CO2 Emissions (Metric Tons)
568,Uruguay,1753,,CO2 Emissions (Metric Tons)
569,Uzbekistan,1753,,CO2 Emissions (Metric Tons)
570,Vanuatu,1753,,CO2 Emissions (Metric Tons)
571,Venezuela,1753,,CO2 Emissions (Metric Tons)
572,Vietnam,1753,,CO2 Emissions (Metric Tons)
573,Yemen,1753,,CO2 Emissions (Metric Tons)
574,Zambia,1753,,CO2 Emissions (Metric Tons)
575,Zimbabwe,1753,,CO2 Emissions (Metric Tons)
576,Afghanistan,1754,,CO2 Emissions (Metric Tons)
577,Albania,1754,,CO2 Emissions (Metric Tons)
578,Algeria,1754,,CO2 Emissions (Metric Tons)
579,Andorra,1754,,CO2 Emissions (Metric Tons)
580,Angola,1754,,CO2 Emissions (Metric Tons)
581,Antigua and Barbuda,1754,,CO2 Emissions (Metric Tons)
582,Argentina,1754,,CO2 Emissions (Metric Tons)
583,Armenia,1754,,CO2 Emissions (Metric Tons)
584,Australia,1754,,CO2 Emissions (Metric Tons)
585,Austria,1754,,CO2 Emissions (Metric Tons)
586,Azerbaijan,1754,,CO2 Emissions (Metric Tons)
587,Bahamas,1754,,CO2 Emissions (Metric Tons)
588,Bahrain,1754,,CO2 Emissions (Metric Tons)
589,Bangladesh,1754,,CO2 Emissions (Metric Tons)
590,Barbados,1754,,CO2 Emissions (Metric Tons)
591,Belarus,1754,,CO2 Emissions (Metric Tons)
592,Belgium,1754,,CO2 Emissions (Metric Tons)
593,Belize,1754,,CO2 Emissions (Metric Tons)
594,Benin,1754,,CO2 Emissions (Metric Tons)
595,Bhutan,1754,,CO2 Emissions (Metric Tons)
596,Bolivia,1754,,CO2 Emissions (Metric Tons)
597,Bosnia and Herzegovina,1754,,CO2 Emissions (Metric Tons)
598,Botswana,1754,,CO2 Emissions (Metric Tons)
599,Brazil,1754,,CO2 Emissions (Metric Tons)
600,Brunei,1754,,CO2 Emissions (Metric Tons)
601,Bulgaria,1754,,CO2 Emissions (Metric Tons)
602,Burkina Faso,1754,,CO2 Emissions (Metric Tons)
603,Burundi,1754,,CO2 Emissions (Metric Tons)
604,Cambodia,1754,,CO2 Emissions (Metric Tons)
605,Cameroon,1754,,CO2 Emissions (Metric Tons)
606,Canada,1754,,CO2 Emissions (Metric Tons)
607,Cape Verde,1754,,CO2 Emissions (Metric Tons)
608,Central African Republic,1754,,CO2 Emissions (Metric Tons)
609,Chad,1754,,CO2 Emissions (Metric Tons)
610,Chile,1754,,CO2 Emissions (Metric Tons)
611,China,1754,,CO2 Emissions (Metric Tons)
612,Colombia,1754,,CO2 Emissions (Metric Tons)
613,Comoros,1754,,CO2 Emissions (Metric Tons)
614,"Congo, Dem. Rep.",1754,,CO2 Emissions (Metric Tons)
615,"Congo, Rep.",1754,,CO2 Emissions (Metric Tons)
616,Costa Rica,1754,,CO2 Emissions (Metric Tons)
617,Cote d'Ivoire,1754,,CO2 Emissions (Metric Tons)
618,Croatia,1754,,CO2 Emissions (Metric Tons)
619,Cuba,1754,,CO2 Emissions (Metric Tons)
620,Cyprus,1754,,CO2 Emissions (Metric Tons)
621,Czech Republic,1754,,CO2 Emissions (Metric Tons)
622,Denmark,1754,,CO2 Emissions (Metric Tons)
623,Djibouti,1754,,CO2 Emissions (Metric Tons)
624,Dominica,1754,,CO2 Emissions (Metric Tons)
625,Dominican Republic,1754,,CO2 Emissions (Metric Tons)
626,Ecuador,1754,,CO2 Emissions (Metric Tons)
627,Egypt,1754,,CO2 Emissions (Metric Tons)
628,El Salvador,1754,,CO2 Emissions (Metric Tons)
629,Equatorial Guinea,1754,,CO2 Emissions (Metric Tons)
630,Eritrea,1754,,CO2 Emissions (Metric Tons)
631,Estonia,1754,,CO2 Emissions (Metric Tons)
632,Ethiopia,1754,,CO2 Emissions (Metric Tons)
633,Fiji,1754,,CO2 Emissions (Metric Tons)
634,Finland,1754,,CO2 Emissions (Metric Tons)
635,France,1754,,CO2 Emissions (Metric Tons)
636,Gabon,1754,,CO2 Emissions (Metric Tons)
637,Gambia,1754,,CO2 Emissions (Metric Tons)
638,Georgia,1754,,CO2 Emissions (Metric Tons)
639,Germany,1754,,CO2 Emissions (Metric Tons)
640,Ghana,1754,,CO2 Emissions (Metric Tons)
641,Greece,1754,,CO2 Emissions (Metric Tons)
642,Grenada,1754,,CO2 Emissions (Metric Tons)
643,Guatemala,1754,,CO2 Emissions (Metric Tons)
644,Guinea,1754,,CO2 Emissions (Metric Tons)
645,Guinea-Bissau,1754,,CO2 Emissions (Metric Tons)
646,Guyana,1754,,CO2 Emissions (Metric Tons)
647,Haiti,1754,,CO2 Emissions (Metric Tons)
648,Honduras,1754,,CO2 Emissions (Metric Tons)
649,Hungary,1754,,CO2 Emissions (Metric Tons)
650,Iceland,1754,,CO2 Emissions (Metric Tons)
651,India,1754,,CO2 Emissions (Metric Tons)
652,Indonesia,1754,,CO2 Emissions (Metric Tons)
653,Iran,1754,,CO2 Emissions (Metric Tons)
654,Iraq,1754,,CO2 Emissions (Metric Tons)
655,Ireland,1754,,CO2 Emissions (Metric Tons)
656,Israel,1754,,CO2 Emissions (Metric Tons)
657,Italy,1754,,CO2 Emissions (Metric Tons)
658,Jamaica,1754,,CO2 Emissions (Metric Tons)
659,Japan,1754,,CO2 Emissions (Metric Tons)
660,Jordan,1754,,CO2 Emissions (Metric Tons)
661,Kazakhstan,1754,,CO2 Emissions (Metric Tons)
662,Kenya,1754,,CO2 Emissions (Metric Tons)
663,Kiribati,1754,,CO2 Emissions (Metric Tons)
664,Kuwait,1754,,CO2 Emissions (Metric Tons)
665,Kyrgyz Republic,1754,,CO2 Emissions (Metric Tons)
666,Lao,1754,,CO2 Emissions (Metric Tons)
667,Latvia,1754,,CO2 Emissions (Metric Tons)
668,Lebanon,1754,,CO2 Emissions (Metric Tons)
669,Lesotho,1754,,CO2 Emissions (Metric Tons)
670,Liberia,1754,,CO2 Emissions (Metric Tons)
671,Libya,1754,,CO2 Emissions (Metric Tons)
672,Liechtenstein,1754,,CO2 Emissions (Metric Tons)
673,Lithuania,1754,,CO2 Emissions (Metric Tons)
674,Luxembourg,1754,,CO2 Emissions (Metric Tons)
675,"Macedonia, FYR",1754,,CO2 Emissions (Metric Tons)
676,Madagascar,1754,,CO2 Emissions (Metric Tons)
677,Malawi,1754,,CO2 Emissions (Metric Tons)
678,Malaysia,1754,,CO2 Emissions (Metric Tons)
679,Maldives,1754,,CO2 Emissions (Metric Tons)
680,Mali,1754,,CO2 Emissions (Metric Tons)
681,Malta,1754,,CO2 Emissions (Metric Tons)
682,Marshall Islands,1754,,CO2 Emissions (Metric Tons)
683,Mauritania,1754,,CO2 Emissions (Metric Tons)
684,Mauritius,1754,,CO2 Emissions (Metric Tons)
685,Mexico,1754,,CO2 Emissions (Metric Tons)
686,"Micronesia, Fed. Sts.",1754,,CO2 Emissions (Metric Tons)
687,Moldova,1754,,CO2 Emissions (Metric Tons)
688,Mongolia,1754,,CO2 Emissions (Metric Tons)
689,Montenegro,1754,,CO2 Emissions (Metric Tons)
690,Morocco,1754,,CO2 Emissions (Metric Tons)
691,Mozambique,1754,,CO2 Emissions (Metric Tons)
692,Myanmar,1754,,CO2 Emissions (Metric Tons)
693,Namibia,1754,,CO2 Emissions (Metric Tons)
694,Nauru,1754,,CO2 Emissions (Metric Tons)
695,Nepal,1754,,CO2 Emissions (Metric Tons)
696,Netherlands,1754,,CO2 Emissions (Metric Tons)
697,New Zealand,1754,,CO2 Emissions (Metric Tons)
698,Nicaragua,1754,,CO2 Emissions (Metric Tons)
699,Niger,1754,,CO2 Emissions (Metric Tons)
700,Nigeria,1754,,CO2 Emissions (Metric Tons)
701,North Korea,1754,,CO2 Emissions (Metric Tons)
702,Norway,1754,,CO2 Emissions (Metric Tons)
703,Oman,1754,,CO2 Emissions (Metric Tons)
704,Pakistan,1754,,CO2 Emissions (Metric Tons)
705,Palau,1754,,CO2 Emissions (Metric Tons)
706,Palestine,1754,,CO2 Emissions (Metric Tons)
707,Panama,1754,,CO2 Emissions (Metric Tons)
708,Papua New Guinea,1754,,CO2 Emissions (Metric Tons)
709,Paraguay,1754,,CO2 Emissions (Metric Tons)
710,Peru,1754,,CO2 Emissions (Metric Tons)
711,Philippines,1754,,CO2 Emissions (Metric Tons)
712,Poland,1754,,CO2 Emissions (Metric Tons)
713,Portugal,1754,,CO2 Emissions (Metric Tons)
714,Qatar,1754,,CO2 Emissions (Metric Tons)
715,Romania,1754,,CO2 Emissions (Metric Tons)
716,Russia,1754,,CO2 Emissions (Metric Tons)
717,Rwanda,1754,,CO2 Emissions (Metric Tons)
718,Samoa,1754,,CO2 Emissions (Metric Tons)
719,Sao Tome and Principe,1754,,CO2 Emissions (Metric Tons)
720,Saudi Arabia,1754,,CO2 Emissions (Metric Tons)
721,Senegal,1754,,CO2 Emissions (Metric Tons)
722,Serbia,1754,,CO2 Emissions (Metric Tons)
723,Seychelles,1754,,CO2 Emissions (Metric Tons)
724,Sierra Leone,1754,,CO2 Emissions (Metric Tons)
725,Singapore,1754,,CO2 Emissions (Metric Tons)
726,Slovak Republic,1754,,CO2 Emissions (Metric Tons)
727,Slovenia,1754,,CO2 Emissions (Metric Tons)
728,Solomon Islands,1754,,CO2 Emissions (Metric Tons)
729,Somalia,1754,,CO2 Emissions (Metric Tons)
730,South Africa,1754,,CO2 Emissions (Metric Tons)
731,South Korea,1754,,CO2 Emissions (Metric Tons)
732,South Sudan,1754,,CO2 Emissions (Metric Tons)
733,Spain,1754,,CO2 Emissions (Metric Tons)
734,Sri Lanka,1754,,CO2 Emissions (Metric Tons)
735,St. Kitts and Nevis,1754,,CO2 Emissions (Metric Tons)
736,St. Lucia,1754,,CO2 Emissions (Metric Tons)
737,St. Vincent and the Grenadines,1754,,CO2 Emissions (Metric Tons)
738,Sudan,1754,,CO2 Emissions (Metric Tons)
739,Suriname,1754,,CO2 Emissions (Metric Tons)
740,Swaziland,1754,,CO2 Emissions (Metric Tons)
741,Sweden,1754,,CO2 Emissions (Metric Tons)
742,Switzerland,1754,,CO2 Emissions (Metric Tons)
743,Syria,1754,,CO2 Emissions (Metric Tons)
744,Tajikistan,1754,,CO2 Emissions (Metric Tons)
745,Tanzania,1754,,CO2 Emissions (Metric Tons)
746,Thailand,1754,,CO2 Emissions (Metric Tons)
747,Timor-Leste,1754,,CO2 Emissions (Metric Tons)
748,Togo,1754,,CO2 Emissions (Metric Tons)
749,Tonga,1754,,CO2 Emissions (Metric Tons)
750,Trinidad and Tobago,1754,,CO2 Emissions (Metric Tons)
751,Tunisia,1754,,CO2 Emissions (Metric Tons)
752,Turkey,1754,,CO2 Emissions (Metric Tons)
753,Turkmenistan,1754,,CO2 Emissions (Metric Tons)
754,Tuvalu,1754,,CO2 Emissions (Metric Tons)
755,Uganda,1754,,CO2 Emissions (Metric Tons)
756,Ukraine,1754,,CO2 Emissions (Metric Tons)
757,United Arab Emirates,1754,,CO2 Emissions (Metric Tons)
758,United Kingdom,1754,9370.0,CO2 Emissions (Metric Tons)
759,United States,1754,,CO2 Emissions (Metric Tons)
760,Uruguay,1754,,CO2 Emissions (Metric Tons)
761,Uzbekistan,1754,,CO2 Emissions (Metric Tons)
762,Vanuatu,1754,,CO2 Emissions (Metric Tons)
763,Venezuela,1754,,CO2 Emissions (Metric Tons)
764,Vietnam,1754,,CO2 Emissions (Metric Tons)
765,Yemen,1754,,CO2 Emissions (Metric Tons)
766,Zambia,1754,,CO2 Emissions (Metric Tons)
767,Zimbabwe,1754,,CO2 Emissions (Metric Tons)
768,Afghanistan,1755,,CO2 Emissions (Metric Tons)
769,Albania,1755,,CO2 Emissions (Metric Tons)
770,Algeria,1755,,CO2 Emissions (Metric Tons)
771,Andorra,1755,,CO2 Emissions (Metric Tons)
772,Angola,1755,,CO2 Emissions (Metric Tons)
773,Antigua and Barbuda,1755,,CO2 Emissions (Metric Tons)
774,Argentina,1755,,CO2 Emissions (Metric Tons)
775,Armenia,1755,,CO2 Emissions (Metric Tons)
776,Australia,1755,,CO2 Emissions (Metric Tons)
777,Austria,1755,,CO2 Emissions (Metric Tons)
778,Azerbaijan,1755,,CO2 Emissions (Metric Tons)
779,Bahamas,1755,,CO2 Emissions (Metric Tons)
780,Bahrain,1755,,CO2 Emissions (Metric Tons)
781,Bangladesh,1755,,CO2 Emissions (Metric Tons)
782,Barbados,1755,,CO2 Emissions (Metric Tons)
783,Belarus,1755,,CO2 Emissions (Metric Tons)
784,Belgium,1755,,CO2 Emissions (Metric Tons)
785,Belize,1755,,CO2 Emissions (Metric Tons)
786,Benin,1755,,CO2 Emissions (Metric Tons)
787,Bhutan,1755,,CO2 Emissions (Metric Tons)
788,Bolivia,1755,,CO2 Emissions (Metric Tons)
789,Bosnia and Herzegovina,1755,,CO2 Emissions (Metric Tons)
790,Botswana,1755,,CO2 Emissions (Metric Tons)
791,Brazil,1755,,CO2 Emissions (Metric Tons)
792,Brunei,1755,,CO2 Emissions (Metric Tons)
793,Bulgaria,1755,,CO2 Emissions (Metric Tons)
794,Burkina Faso,1755,,CO2 Emissions (Metric Tons)
795,Burundi,1755,,CO2 Emissions (Metric Tons)
796,Cambodia,1755,,CO2 Emissions (Metric Tons)
797,Cameroon,1755,,CO2 Emissions (Metric Tons)
798,Canada,1755,,CO2 Emissions (Metric Tons)
799,Cape Verde,1755,,CO2 Emissions (Metric Tons)
800,Central African Republic,1755,,CO2 Emissions (Metric Tons)
801,Chad,1755,,CO2 Emissions (Metric Tons)
802,Chile,1755,,CO2 Emissions (Metric Tons)
803,China,1755,,CO2 Emissions (Metric Tons)
804,Colombia,1755,,CO2 Emissions (Metric Tons)
805,Comoros,1755,,CO2 Emissions (Metric Tons)
806,"Congo, Dem. Rep.",1755,,CO2 Emissions (Metric Tons)
807,"Congo, Rep.",1755,,CO2 Emissions (Metric Tons)
808,Costa Rica,1755,,CO2 Emissions (Metric Tons)
809,Cote d'Ivoire,1755,,CO2 Emissions (Metric Tons)
810,Croatia,1755,,CO2 Emissions (Metric Tons)
811,Cuba,1755,,CO2 Emissions (Metric Tons)
812,Cyprus,1755,,CO2 Emissions (Metric Tons)
813,Czech Republic,1755,,CO2 Emissions (Metric Tons)
814,Denmark,1755,,CO2 Emissions (Metric Tons)
815,Djibouti,1755,,CO2 Emissions (Metric Tons)
816,Dominica,1755,,CO2 Emissions (Metric Tons)
817,Dominican Republic,1755,,CO2 Emissions (Metric Tons)
818,Ecuador,1755,,CO2 Emissions (Metric Tons)
819,Egypt,1755,,CO2 Emissions (Metric Tons)
820,El Salvador,1755,,CO2 Emissions (Metric Tons)
821,Equatorial Guinea,1755,,CO2 Emissions (Metric Tons)
822,Eritrea,1755,,CO2 Emissions (Metric Tons)
823,Estonia,1755,,CO2 Emissions (Metric Tons)
824,Ethiopia,1755,,CO2 Emissions (Metric Tons)
825,Fiji,1755,,CO2 Emissions (Metric Tons)
826,Finland,1755,,CO2 Emissions (Metric Tons)
827,France,1755,,CO2 Emissions (Metric Tons)
828,Gabon,1755,,CO2 Emissions (Metric Tons)
829,Gambia,1755,,CO2 Emissions (Metric Tons)
830,Georgia,1755,,CO2 Emissions (Metric Tons)
831,Germany,1755,,CO2 Emissions (Metric Tons)
832,Ghana,1755,,CO2 Emissions (Metric Tons)
833,Greece,1755,,CO2 Emissions (Metric Tons)
834,Grenada,1755,,CO2 Emissions (Metric Tons)
835,Guatemala,1755,,CO2 Emissions (Metric Tons)
836,Guinea,1755,,CO2 Emissions (Metric Tons)
837,Guinea-Bissau,1755,,CO2 Emissions (Metric Tons)
838,Guyana,1755,,CO2 Emissions (Metric Tons)
839,Haiti,1755,,CO2 Emissions (Metric Tons)
840,Honduras,1755,,CO2 Emissions (Metric Tons)
841,Hungary,1755,,CO2 Emissions (Metric Tons)
842,Iceland,1755,,CO2 Emissions (Metric Tons)
843,India,1755,,CO2 Emissions (Metric Tons)
844,Indonesia,1755,,CO2 Emissions (Metric Tons)
845,Iran,1755,,CO2 Emissions (Metric Tons)
846,Iraq,1755,,CO2 Emissions (Metric Tons)
847,Ireland,1755,,CO2 Emissions (Metric Tons)
848,Israel,1755,,CO2 Emissions (Metric Tons)
849,Italy,1755,,CO2 Emissions (Metric Tons)
850,Jamaica,1755,,CO2 Emissions (Metric Tons)
851,Japan,1755,,CO2 Emissions (Metric Tons)
852,Jordan,1755,,CO2 Emissions (Metric Tons)
853,Kazakhstan,1755,,CO2 Emissions (Metric Tons)
854,Kenya,1755,,CO2 Emissions (Metric Tons)
855,Kiribati,1755,,CO2 Emissions (Metric Tons)
856,Kuwait,1755,,CO2 Emissions (Metric Tons)
857,Kyrgyz Republic,1755,,CO2 Emissions (Metric Tons)
858,Lao,1755,,CO2 Emissions (Metric Tons)
859,Latvia,1755,,CO2 Emissions (Metric Tons)
860,Lebanon,1755,,CO2 Emissions (Metric Tons)
861,Lesotho,1755,,CO2 Emissions (Metric Tons)
862,Liberia,1755,,CO2 Emissions (Metric Tons)
863,Libya,1755,,CO2 Emissions (Metric Tons)
864,Liechtenstein,1755,,CO2 Emissions (Metric Tons)
865,Lithuania,1755,,CO2 Emissions (Metric Tons)
866,Luxembourg,1755,,CO2 Emissions (Metric Tons)
867,"Macedonia, FYR",1755,,CO2 Emissions (Metric Tons)
868,Madagascar,1755,,CO2 Emissions (Metric Tons)
869,Malawi,1755,,CO2 Emissions (Metric Tons)
870,Malaysia,1755,,CO2 Emissions (Metric Tons)
871,Maldives,1755,,CO2 Emissions (Metric Tons)
872,Mali,1755,,CO2 Emissions (Metric Tons)
873,Malta,1755,,CO2 Emissions (Metric Tons)
874,Marshall Islands,1755,,CO2 Emissions (Metric Tons)
875,Mauritania,1755,,CO2 Emissions (Metric Tons)
876,Mauritius,1755,,CO2 Emissions (Metric Tons)
877,Mexico,1755,,CO2 Emissions (Metric Tons)
878,"Micronesia, Fed. Sts.",1755,,CO2 Emissions (Metric Tons)
879,Moldova,1755,,CO2 Emissions (Metric Tons)
880,Mongolia,1755,,CO2 Emissions (Metric Tons)
881,Montenegro,1755,,CO2 Emissions (Metric Tons)
882,Morocco,1755,,CO2 Emissions (Metric Tons)
883,Mozambique,1755,,CO2 Emissions (Metric Tons)
884,Myanmar,1755,,CO2 Emissions (Metric Tons)
885,Namibia,1755,,CO2 Emissions (Metric Tons)
886,Nauru,1755,,CO2 Emissions (Metric Tons)
887,Nepal,1755,,CO2 Emissions (Metric Tons)
888,Netherlands,1755,,CO2 Emissions (Metric Tons)
889,New Zealand,1755,,CO2 Emissions (Metric Tons)
890,Nicaragua,1755,,CO2 Emissions (Metric Tons)
891,Niger,1755,,CO2 Emissions (Metric Tons)
892,Nigeria,1755,,CO2 Emissions (Metric Tons)
893,North Korea,1755,,CO2 Emissions (Metric Tons)
894,Norway,1755,,CO2 Emissions (Metric Tons)
895,Oman,1755,,CO2 Emissions (Metric Tons)
896,Pakistan,1755,,CO2 Emissions (Metric Tons)
897,Palau,1755,,CO2 Emissions (Metric Tons)
898,Palestine,1755,,CO2 Emissions (Metric Tons)
899,Panama,1755,,CO2 Emissions (Metric Tons)
900,Papua New Guinea,1755,,CO2 Emissions (Metric Tons)
901,Paraguay,1755,,CO2 Emissions (Metric Tons)
902,Peru,1755,,CO2 Emissions (Metric Tons)
903,Philippines,1755,,CO2 Emissions (Metric Tons)
904,Poland,1755,,CO2 Emissions (Metric Tons)
905,Portugal,1755,,CO2 Emissions (Metric Tons)
906,Qatar,1755,,CO2 Emissions (Metric Tons)
907,Romania,1755,,CO2 Emissions (Metric Tons)
908,Russia,1755,,CO2 Emissions (Metric Tons)
909,Rwanda,1755,,CO2 Emissions (Metric Tons)
910,Samoa,1755,,CO2 Emissions (Metric Tons)
911,Sao Tome and Principe,1755,,CO2 Emissions (Metric Tons)
912,Saudi Arabia,1755,,CO2 Emissions (Metric Tons)
913,Senegal,1755,,CO2 Emissions (Metric Tons)
914,Serbia,1755,,CO2 Emissions (Metric Tons)
915,Seychelles,1755,,CO2 Emissions (Metric Tons)
916,Sierra Leone,1755,,CO2 Emissions (Metric Tons)
917,Singapore,1755,,CO2 Emissions (Metric Tons)
918,Slovak Republic,1755,,CO2 Emissions (Metric Tons)
919,Slovenia,1755,,CO2 Emissions (Metric Tons)
920,Solomon Islands,1755,,CO2 Emissions (Metric Tons)
921,Somalia,1755,,CO2 Emissions (Metric Tons)
922,South Africa,1755,,CO2 Emissions (Metric Tons)
923,South Korea,1755,,CO2 Emissions (Metric Tons)
924,South Sudan,1755,,CO2 Emissions (Metric Tons)
925,Spain,1755,,CO2 Emissions (Metric Tons)
926,Sri Lanka,1755,,CO2 Emissions (Metric Tons)
927,St. Kitts and Nevis,1755,,CO2 Emissions (Metric Tons)
928,St. Lucia,1755,,CO2 Emissions (Metric Tons)
929,St. Vincent and the Grenadines,1755,,CO2 Emissions (Metric Tons)
930,Sudan,1755,,CO2 Emissions (Metric Tons)
931,Suriname,1755,,CO2 Emissions (Metric Tons)
932,Swaziland,1755,,CO2 Emissions (Metric Tons)
933,Sweden,1755,,CO2 Emissions (Metric Tons)
934,Switzerland,1755,,CO2 Emissions (Metric Tons)
935,Syria,1755,,CO2 Emissions (Metric Tons)
936,Tajikistan,1755,,CO2 Emissions (Metric Tons)
937,Tanzania,1755,,CO2 Emissions (Metric Tons)
938,Thailand,1755,,CO2 Emissions (Metric Tons)
939,Timor-Leste,1755,,CO2 Emissions (Metric Tons)
940,Togo,1755,,CO2 Emissions (Metric Tons)
941,Tonga,1755,,CO2 Emissions (Metric Tons)
942,Trinidad and Tobago,1755,,CO2 Emissions (Metric Tons)
943,Tunisia,1755,,CO2 Emissions (Metric Tons)
944,Turkey,1755,,CO2 Emissions (Metric Tons)
945,Turkmenistan,1755,,CO2 Emissions (Metric Tons)
946,Tuvalu,1755,,CO2 Emissions (Metric Tons)
